Rk,Player,AV,Sk,Def%,PD,Season,Age,Team,G,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,OffSnp,Off%,DefSnp,STSnp,ST %,Pos
9794,Kyle Nelson,0,0,0,0,2016,30,SFO,16,0,0,3,2,5,0,0,0,0,0,0,0,0,0,156,31.6,LS
9795,Kyle Nelson,0,0,0,0,2017,31,SFO,16,0,0,1,1,2,0,0,0,0,0,0,0,0,0,148,31.9,LS
9796,Kyle Nelson,0,0,0,0,2020,34,SFO,3,0,0,1,0,1,0,0,0,0,0,0,2,0.2,0,24,5.3,LS
9797,Kyle Nelson,0,0,0,0,2021,35,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,LS
9798,Nick Nelson,0,0,0.1,0,2019,23,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,5.1,DB
9799,Robert Nelson,0,0,3.7,0,2017,27,NYJ,2,0,0,4,0,4,0,0,0,0,0,0,0,0,41,28,6,DB
9800,Deatrick Nichols,0,0,0,0,2018,24,ARI,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,2.5,DB
9801,Rayshad Nichols,0,0,1.4,0,2022,23,BAL,1,0,0,1,3,4,0,0,0,0,0,0,0,0,15,0,0,DT
9802,Hardy Nickerson,0,0,0.8,0,2021,27,HOU,2,0,0,2,0,2,0,0,0,0,0,0,0,0,9,38,8.4,LB
9803,Parry Nickerson,0,0,1.4,0,2021,27,MIN,4,0,0,1,0,1,0,0,0,0,0,0,0,0,17,35,7.2,DB
9804,Parry Nickerson,0,0,7.6,0,2023,29,MIA,5,0,0,5,0,5,0,0,0,0,0,0,0,0,84,19,4.2,CB
9805,Ben Niemann,0,0,0,0,2023,28,DEN,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,134,29,LB
9806,Louis Nix,0,0,1.9,0,2015,24,NYG,4,0,0,0,0,0,,,0,0,0,0,0,0,22,16,3.2,DT
9807,Daviyon Nixon,0,0.5,7.5,0,2021,23,CAR,7,0,0.5,1,8,9,0,2,0,0,0,0,0,0,82,0,0,DT
9808,Taurean Nixon,0,0,0.4,0,2016,25,DEN,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5,34,7.2,DB
9809,Robert Nkemdiche,0,0,7.6,1,2016,22,ARI,5,0,0,0,1,1,0,1,0,0,0,1,0,0,82,6,1.3,DT
9810,Robert Nkemdiche,0,0,1.4,0,2019,25,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,2.4,DT
9811,Josh Norman,0,0,6.1,0,2022,35,CAR,2,1,0,6,2,8,0,0,0,0,0,0,0,0,70,0,0,CB
9812,Josh Norman,0,0,0.5,0,2023,36,BUF,4,0,0,3,1,4,0,0,0,0,0,0,0,0,5,17,4,CB
9813,Jared Norris,0,0,0,0,2018,25,CAR,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52,12.4,LB
9814,Jared Norris,0,0,0,0,2021,28,WAS,5,0,0,2,1,3,0,0,0,0,0,0,0,0,0,90,20.5,LB
9815,Trevor Nowaske,0,0,0,0,2023,25,DET,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,7.7,LB
9816,Rakeem Nunez-Roches,0,0,5,0,2018,25,TAM,3,0,0,2,0,2,0,0,0,0,0,0,0,0,52,7,1.5,DT
9817,Josh Nurse,0,0,0,0,2020,24,JAX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.5,CB
9818,Mark Nzeocha,0,0,0,0,2015,25,DAL,2,0,0,0,0,0,,,0,0,0,0,0,0,0,14,3.2,LB
9819,Mark Nzeocha,0,0,1.5,0,2016,26,DAL,5,0,0,3,0,3,0,0,0,0,0,0,0,0,16,35,8,LB
9820,Mark Nzeocha,0,0,0.3,0,2020,30,SFO,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,94,20.8,LB
9821,Mark Nzeocha,0,0,0,0,2021,31,SFO,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,40,8.9,LB
9822,Efe Obada,0,0,8.4,0,2023,31,WAS,5,0,0,1,1,2,0,0,0,0,0,0,0,0,98,20,4.2,DE
9823,Victor Ochi,0,0,1.4,0,2016,23,NYJ,2,0,0,0,1,1,0,0,0,0,0,0,0,0,14,12,2.7,LB
9824,Pat O'Connor,0,0,1.2,0,2017,24,TAM,3,0,0,0,0,0,,,0,0,0,0,0,0,13,8,1.9,DE
9825,Patrick O'Connell,0,0,0,0,2023,24,SEA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17,3.7,LB
9826,Ifeadi Odenigbo,0,0,0.6,0,2018,24,ARI,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,DE
9827,Owamagbe Odighizuwa,0,0,10.9,0,2015,23,NYG,4,0,0,2,1,3,0,0,0,0,0,0,0,0,126,20,4,DE
9828,Chris Odom,0,0,5.6,0,2017,23,GNB,7,0,0,3,3,6,1,0,0,0,0,0,0,0,59,13,3.1,DE
9829,Chris Odom,0,2,4.2,0,2019,25,WAS,4,0,2,9,1,10,1,2,0,0,0,0,0,0,47,43,10,DE
9830,David Ojabo,0,1,1.9,0,2022,22,BAL,2,0,1,1,0,1,0,1,0,0,0,0,0,0,21,8,1.9,LB
9831,Michael Ojemudia,0,0,7.8,2,2021,24,DEN,2,1,0,8,3,11,0,0,0,0,0,2,0,0,85,12,3,CB
9832,Michael Ojemudia,0,0,0.1,0,2022,25,CHIDEN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,2.6,CB
9833,Moro Ojomo,0,0,5.9,0,2023,22,PHI,8,0,0,2,1,3,0,0,0,0,0,0,0,0,68,16,3.6,DT
9834,Ty Okada,0,0,0,0,2023,24,SEA,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,38,8.2,SS
9835,Earl Okine,0,0,5.2,0,2015,25,IND,5,0,0,4,1,5,1,0,0,0,0,0,0,0,59,28,5.8,DE
9836,Kenny Okoro,0,0,0.3,0,2014,25,WAS,2,0,0,1,0,1,,,0,0,0,0,0,0,3,15,3.2,DB
9837,Jeff Okudah,0,0,4.2,1,2021,22,DET,1,1,0,3,1,4,0,0,0,0,0,1,0,0,48,0,0,CB
9838,Julian Okwara,0,0,6.1,0,2020,23,DET,6,0,0,1,2,3,1,0,0,0,0,0,0,0,69,30,6.7,LB
9839,Romeo Okwara,0,0,7.4,0,2017,22,NYG,6,0,0,1,2,3,0,2,0,0,0,0,0,0,82,26,5.8,DE
9840,Romeo Okwara,0,2,10.5,0,2022,27,DET,5,0,2,3,5,8,2,2,0,0,0,0,0,0,119,21,4.7,DE
9841,Ayodeji Olatoye,0,0,7.5,3,2016,25,ATL,5,0,0,3,1,4,,,0,0,0,3,0,0,83,27,5.7,DB
9842,Ayodeji Olatoye,0,0,0,0,2017,26,ATLTAM,5,0,0,0,0,0,,,0,0,0,0,0,0,0,51,6,DB
9843,Segun Olubi,0,0,0,0,2022,23,IND,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18,4,LB
9844,Josh Onujiogu,0,0,1,0,2022,24,SEA,1,0,0,2,1,3,0,0,0,0,0,0,0,0,11,6,1.3,LB
9845,James Onwualu,0,0,0,0,2018,24,SFO,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,87,18.8,LB
9846,James Onwualu,0,0,0,0,2020,26,LVR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4.5,LB
9847,Patrick Onwuasor,0,0,0,0,2020,28,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.8,LB
9848,Patrick Onwuasor,0,0,0.1,0,2021,29,LVR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,19.3,LB
9849,Nate Orchard,0,0,7.9,0,2016,23,CLE,3,1,0,2,2,4,0,3,0,0,0,0,0,0,88,12,2.7,DE
9850,Nate Orchard,0,0,1.6,1,2018,25,BUFKAN,4,0,0,3,1,4,0,1,0,0,0,1,0,0,36,6,0.7,DE
9851,Nate Orchard,0,0,3.2,0,2020,27,WAS,3,0,0,0,2,2,0,0,0,0,0,0,0,0,33,29,6.6,DE
9852,Nate Orchard,0,0,0.1,0,2021,28,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,5.9,DE
9853,Chris Orr,0,0,0.6,0,2020,23,CAR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,11.9,LB
9854,Kareem Orr,0,0,4.1,0,2019,22,TEN,2,0,0,8,1,9,0,0,0,0,0,0,0,0,46,17,3.8,DB
9855,Kareem Orr,0,0,4.1,0,2020,23,TEN,5,0,0,5,2,7,0,0,0,0,0,0,0,0,46,39,8.7,DB
9856,Kareem Orr,0,0,3.4,0,2021,24,LAR,2,0,0,3,1,4,0,0,0,0,0,0,0,0,40,14,3,DB
9857,Leon Orr,0,0,6.6,1,2015,23,OAK,3,0,0,1,1,2,0,0,0,0,0,1,0,0,76,17,3.5,DT
9858,Leon Orr,0,0,3,0,2016,24,MIA,5,0,0,1,0,1,1,0,0,0,0,0,0,0,35,16,3.4,DT
9859,Joe Ostman,0,0,2.6,0,2020,25,PHI,3,0,0,1,0,1,0,0,0,0,0,0,0,0,29,42,9.5,DE
9860,Esezi Otomewo,0,0,7.7,0,2022,24,MIN,5,0,0,3,2,5,1,0,0,0,0,0,0,0,89,45,9.1,DE
9861,Tyler Ott,0,0,0,0,2015,23,NYG,1,0,0,0,0,0,,,0,0,0,0,0,0,0,9,1.8,LS
9862,Tyler Ott,0,0,0,0,2016,24,CINSEA,3,0,0,0,0,0,,,0,0,0,0,0,0,0,28,3.2,LS
9863,Tyler Ott,0,0,0,0,2020,28,SEA,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,31,LS
9864,Matt Overton,0,0,0,0,2017,32,JAX,9,0,0,0,0,0,,,0,0,0,0,0,0,0,90,18.6,LS
9865,Matt Overton,0,0,0,0,2020,35,TEN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,17.2,LS
9866,Chris Owens,0,0,1.3,0,2015,29,NOR,4,0,0,0,0,0,,,0,0,0,0,0,0,14,25,5.4,DB
9867,Gervarrius Owens,0,0,0,0,2023,24,NYG,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,37,8.1,S
9868,Jonathan Owens,0,0,0,0,2019,24,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.9,DB
9869,Jonathan Owens,0,0,1,0,2020,25,HOU,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,89,20,DB
9870,Jeoffrey Pagan,0,0,4.2,0,2015,22,HOU,6,0,0,0,1,1,0,0,0,0,0,0,0,0,44,25,5.3,DE
9871,Kache Palacio,0,0,0,0,2017,23,SEA,1,0,0,0,0,0,,,0,0,0,0,0,0,0,15,3.1,LB
9872,Walter Palmore,0,0,1.7,0,2020,24,DAL,1,0,0,0,1,1,0,1,0,0,0,0,0,0,19,0,0,DT
9873,AJ Parker,0,0,9.9,0,2022,24,DET,3,0,0,10,1,11,0,0,0,0,0,0,0,0,113,12,2.7,DB
9874,AJ Parker,0,0,3.3,0,2023,25,CAR,1,0,0,1,3,4,0,0,0,0,0,0,0,0,35,1,0.2,CB
9875,Steven Parker,0,0,7,0,2020,25,DAL,8,0,0,5,3,8,0,0,0,0,0,0,0,0,78,89,19.3,DB
9876,Steven Parker,0,0,2.1,2,2021,26,NYG,9,0,0,4,2,6,0,0,0,0,0,2,0,0,24,98,22.3,DB
9877,David Parry,0,0,0.3,0,2017,25,NOR,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,NT
9878,David Parry,0,1,4.8,0,2018,26,MIN,3,0,1,3,1,4,1,1,0,0,0,0,0,0,50,8,1.8,NT
9879,Aaron Patrick,0,0,0.2,0,2022,26,DEN,5,0,0,3,0,3,0,0,0,0,0,0,0,0,2,102,21.3,LB
9880,Eric Patterson,0,0,0.6,0,2015,22,INDSTL,3,0,0,3,0,3,0,0,0,0,0,0,0,0,14,37,3.9,DB
9881,Spencer Paysinger,0,0,0,0,2017,29,CAR,3,0,0,0,0,0,,,0,0,0,0,0,0,0,50,11.4,LB
9882,Chris Peace,0,0,0.1,0,2019,23,NYGLAC,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,2.4,LB
9883,Jayden Peevy,0,0,2.3,0,2022,23,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,DT
9884,Jayden Peevy,0,0,0.3,0,2023,24,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DT
9885,Kyle Peko,0,0,1.4,0,2016,23,DEN,1,0,0,2,0,2,0,0,0,0,0,0,0,0,16,1,0.2,DT
9886,Kyle Peko,0,0,4.4,0,2019,26,BUFDEN,6,0,0,1,4,5,0,0,0,0,0,0,0,0,93,5,0.6,DT
9887,Claude Pelon,0,0,1.5,0,2017,25,NYJ,1,0,0,1,1,2,0,0,0,0,0,0,0,0,17,0,0,DT
9888,Mike Pennel,0,0,4.1,0,2023,32,KAN,3,0,0,2,2,4,1,0,0,0,0,0,0,0,45,2,0.5,DT
9889,Taybor Pepper,0,0,0,0,2017,23,GNB,4,0,0,0,0,0,,,0,0,0,0,0,0,0,34,8.1,LS
9890,Ronnie Perkins,0,0,13.2,0,2023,24,DEN,7,0,0,9,4,13,2,1,0,0,0,0,0,0,149,21,4.5,OLB
9891,Joshua Perry,0,0,0.4,0,2017,23,IND,2,0,0,0,0,0,,,0,0,0,0,0,0,4,29,6.4,LB
9892,Roderick Perry,0,0,3.7,0,2022,25,CLE,2,0,0,1,1,2,0,0,0,0,0,0,0,0,40,2,0.5,DT
9893,Otha Peters,0,0,0,0,2017,23,WAS,3,0,0,2,1,3,0,0,0,0,0,0,0,0,0,58,12.2,LB
9894,Adrian Phillips,0,0,4.4,0,2014,22,SDG,3,0,0,0,1,1,0,0,0,0,0,0,0,0,46,8,1.8,DB
9895,Carroll Phillips,0,0,0.2,0,2017,25,JAX,4,0,0,0,0,0,,,0,0,0,0,0,0,2,73,15.1,DE
9896,Carroll Phillips,0,0,5.6,0,2018,26,IND,6,0,0,2,3,5,0,0,0,0,0,0,0,0,59,129,29.3,DE
9897,Carroll Phillips,0,0,1.3,0,2019,27,WAS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,14,3.2,DE
9898,Dashaun Phillips,0,0,1.2,0,2015,24,WAS,6,0,0,4,1,5,0,0,0,0,0,0,0,0,13,90,19.8,DB
9899,Darius Phillips,0,0,0.5,0,2022,27,DEN,9,0,0,1,1,2,0,0,0,0,0,0,0,0,6,119,24.8,CB
9900,Del'Shawn Phillips,0,0,0,0,2020,24,BUF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3.1,LB
9901,Harrison Phillips,0,0.5,7.4,2,2019,23,BUF,3,0,0.5,1,2,3,0,1,0,0,0,2,0,0,77,7,1.7,DT
9902,Justin Phillips,0,0,1.3,0,2019,24,OAK,4,0,0,4,3,7,0,0,0,0,0,0,0,0,14,53,12.4,LB
9903,Kyle Phillips,0,0,5.1,0,2023,26,NOR,5,0,0,1,2,3,0,0,0,0,0,0,0,0,56,13,2.8,DE
9904,Jason Pierre-Paul,0,0,1,0,2023,34,MIANOR,3,0,0,1,1,2,0,0,0,0,0,0,0,0,22,8,0.9,DE
9905,Kevin Pierre-Louis,0,0,3.6,1,2022,31,HOU,2,0,0,1,3,4,0,0,0,0,0,1,0,0,42,43,9.3,LB
9906,Brandon Pili,0,0,2.7,0,2023,24,MIA,4,0,0,1,1,2,0,0,0,0,0,0,0,0,30,21,4.6,DT
9907,Lenzy Pipkins,0,0,2.6,0,2018,25,INDDET,3,1,0,6,3,9,0,0,0,0,0,0,0,0,53,20,2.3,DB
9908,Ropati Pitoitua,0,0,2.9,0,2015,30,TEN,5,0,0,2,1,3,0,0,0,0,0,0,0,0,31,1,0.2,DE
9909,Anthony Pittman,0,0,1.5,0,2019,23,DET,1,0,0,0,1,1,0,1,0,0,0,0,0,0,17,18,3.9,LB
9910,Derrek Pitts,0,0,1.6,0,2023,25,TAM,4,0,0,2,0,2,0,0,0,0,0,0,0,0,18,46,10.7,CB
9911,Jamiyus Pittman,0,0,4.1,0,2018,24,MIA,3,0,0,0,2,2,0,0,0,0,0,0,0,0,45,15,3.3,DT
9912,Lafayette Pitts,0,0,0,0,2016,24,MIA,8,0,0,1,2,3,0,0,0,0,0,0,0,0,0,166,35.7,DB
9913,Terrance Plummer,0,0,0,0,2015,22,WAS,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,51,11.2,LB
9914,Quentin Poling,0,0,0,0,2019,25,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.2,LB
9915,Reggie Porter,0,0,0.1,0,2017,23,CLE,3,0,0,0,0,0,,,0,0,0,0,0,0,1,14,3.2,DB
9916,Sean Porter,0,0,0,0,2016,25,JAX,2,0,0,0,0,0,,,0,0,0,0,0,0,0,23,4.7,LB
9917,Tracy Porter,0,0,8.5,1,2014,28,WAS,3,1,0,3,2,5,0,0,0,0,0,1,0,0,88,1,0.2,DB
9918,Benning Potoa'e,0,0,1.6,0,2020,24,TAM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,DT
9919,Benning Potoa'e,0,0,0.8,0,2021,25,TAM,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,1,0.2,DT
9920,Benning Potoa'e,0,0,3.4,0,2022,26,WAS,2,0,0,2,2,4,1,0,0,0,0,0,0,0,36,7,1.5,DE
9921,Benning Potoa'e,0,0,2.4,0,2023,27,WAS,1,0,0,0,1,1,0,0,0,0,0,0,0,0,28,6,1.3,DT
9922,Tyvis Powell,0,0,0,0,2016,22,SEA,8,0,0,2,1,3,0,0,0,0,0,0,0,0,0,104,23.7,DB
9923,Tyvis Powell,0,0,1.5,0,2017,23,SFO,3,0,0,4,1,5,0,0,0,0,0,0,0,0,17,52,11.2,DB
9924,Shaun Prater,0,0,0.3,0,2015,26,INDMIN,2,0,0,0,0,0,,,0,0,0,0,0,0,7,15,1.6,DB
9925,Gimel President,0,0,6.5,0,2017,24,HOU,4,0,0,1,2,3,0,0,0,0,0,0,0,0,67,57,11.6,LB
9926,Bobby Price,0,0,0,0,2020,22,DET,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,7.8,DB
9927,Bobby Price,0,0,3.3,0,2022,24,DET,5,0,0,3,1,4,0,0,0,0,0,0,0,0,38,120,26.6,CB
9928,Bobby Price,0,0,0,0,2023,25,ARI,6,0,0,3,1,4,0,0,0,0,0,0,0,0,0,120,27,CB
9929,Brian Price,0,0,1,0,2016,22,GNB,1,0,0,0,0,0,,,0,0,0,0,0,0,10,0,0,DT
9930,Brian Price,0,0,1.2,0,2020,26,GNB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1.2,DT
9931,Ejuan Price,0,0,2,0,2017,24,LAR,1,0,0,0,0,0,,,0,0,0,0,0,0,21,3,0.6,DE
9932,Sheldon Price,0,0,4.4,0,2015,24,IND,2,0,0,1,0,1,0,0,0,0,0,0,0,0,50,33,6.8,DB
9933,Troy Pride Jr.,0,0,0,0,2023,25,LVR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,CB
9934,Chris Prosinski,0,0,1.3,0,2014,27,JAXPHI,11,0,0,8,4,12,1,0,0,0,0,0,0,0,30,264,26.8,DB
9935,Calvin Pryor,0,0,0,0,2017,25,JAX,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28,5.8,DB
9936,Joshua Pryor,0,0,0.1,0,2023,24,WAS,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,157,33.2,DE
9937,Mike Purcell,0,0,2.7,0,2014,23,SFO,2,0,0,1,0,1,0,0,0,0,0,0,0,0,28,11,2.6,DT
9938,Kelcy Quarles,0,1,2.1,1,2014,22,IND,2,0,1,1,0,1,1,1,0,0,0,1,0,0,22,3,0.6,DT
9939,Hamilcar Rashed Jr.,0,0,1.3,0,2021,23,NYJ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,16,2,0.4,LB
9940,Wyatt Ray,0,0,2.4,0,2022,26,DENTEN,4,0,0,2,1,3,0,0,0,0,0,0,0,0,55,67,7.2,LB
9941,Keith Reaser,0,1,2.2,2,2017,26,KANSFO,2,0,1,4,0,4,0,0,0,0,0,2,0,0,50,29,3.1,DB
9942,C.J. Reavis,0,0,0,0,2018,23,JAX,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,56,13.1,DB
9943,Jeremy Reaves,0,0,0.2,0,2018,22,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,7.4,DB
9944,Jeremy Reaves,0,0,0,0,2023,27,WAS,5,0,0,4,2,6,0,0,0,0,0,0,0,0,0,98,20.7,S
9945,Kevin Reddick,0,0,0,0,2014,25,CARSDG,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,67,7.5,LB
9946,Kevin Reddick,0,0,2.9,0,2015,26,BUF,5,0,0,3,1,4,0,0,0,0,0,0,0,0,32,116,25.2,LB
9947,Will Redmond,0,0,0.4,0,2018,25,GNB,5,0,0,1,0,1,0,0,0,0,0,0,0,0,4,55,11.7,DB
9948,Will Redmond,0,0,0,0,2021,28,IND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6.3,DB
9949,Will Redmond,0,0,0,0,2022,29,HOU,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,50,10.8,CB
9950,Sheldrick Redwine,0,0,1.4,0,2021,25,MIANYJ,6,0,0,5,3,8,0,0,0,0,0,0,0,0,33,80,8.6,DB
9951,Sheldrick Redwine,0,0,0.7,0,2023,27,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,2.7,DB
9952,Jerrick Reed,0,0,2.4,0,2023,23,SEA,10,0,0,9,2,11,0,0,0,0,0,0,0,0,29,157,34,S
9953,J.R. Reed,0,0,0,0,2020,24,LAR,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,106,24.2,S
9954,J.R. Reed,0,0,2.4,0,2021,25,NYGLAR,9,0,0,5,8,13,0,0,0,0,0,0,0,0,56,101,11.2,S
9955,Kalan Reed,0,0,1.3,0,2016,23,TEN,4,0,0,2,1,3,0,0,0,0,0,0,0,0,14,48,10.4,DB
9956,Kalan Reed,0,0,0.6,1,2017,24,TEN,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7,20,4.2,DB
9957,Caraun Reid,0,0,1.7,0,2017,26,DET,1,0,0,0,0,0,,,0,0,0,0,0,0,18,1,0.2,DT
9958,Caraun Reid,0,0,12.8,0,2020,29,JAX,7,0,0,3,2,5,0,0,0,0,0,0,0,0,143,49,11.1,DT
9959,Caraun Reid,0,0,1.1,0,2021,30,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,DT
9960,John Reid,0,0,3.3,0,2022,26,TEN,3,1,0,5,0,5,0,1,0,0,0,0,0,0,38,3,0.7,S
9961,Trevor Reilly,0,0,0,0,2016,28,MIA,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,25,5.4,LB
9962,Tyshun Render,0,0,0.8,0,2020,23,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,DE
9963,LaRoy Reynolds,0,0,0,0,2021,31,NYJ,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,3.2,LB
9964,Jon Rhattigan,0,0,0,0,2022,23,SEA,5,0,0,2,3,5,0,0,0,0,0,0,0,0,0,96,20.6,LB
9965,Luke Rhodes,0,0,0,0,2016,24,IND,4,0,0,0,0,0,,,0,0,0,0,0,0,0,48,10.3,LB
9966,Luke Rhodes,0,0,0,0,2021,29,IND,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,32.2,LB
9967,Xavier Rhodes,0,0,3.3,0,2022,32,BUFDAL,2,1,0,3,1,4,0,0,0,0,0,0,0,0,72,0,0,CB
9968,Forrest Rhyne,0,0,0,0,2022,23,IND,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,10.6,LB
9969,Denzel Rice,0,0,1.6,0,2015,22,PHI,4,0,0,0,0,0,,,0,0,0,0,0,0,20,23,4.6,DB
9970,Denzel Rice,0,0,3.1,0,2016,23,HOU,3,0,0,6,3,9,0,0,0,0,0,0,0,0,31,36,8.1,DB
9971,Jeff Richards,0,0,0,0,2018,27,LAC,6,0,0,4,1,5,0,0,0,0,0,0,0,0,0,64,14.9,DB
9972,Jordan Richards,0,0,0,0,2021,28,BAL,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,39,8.2,DB
9973,Sean Richardson,0,0,4.6,0,2015,25,GNB,3,1,0,4,0,4,0,0,0,0,0,0,0,0,48,50,11.1,DB
9974,Cody Riggs,0,0,0,0,2016,25,TEN,3,0,0,0,0,0,,,0,0,0,0,0,0,0,48,10.4,DB
9975,Curtis Riley,0,0,0,0,2016,24,TEN,4,0,0,0,0,0,,,0,0,0,0,0,0,0,56,12.2,DB
9976,Elijah Riley,0,0,0.4,0,2020,22,PHI,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,14.7,DB
9977,Elijah Riley,0,0,1.9,0,2022,24,PIT,4,0,0,3,2,5,0,0,0,0,0,0,0,0,20,25,5.7,S
9978,Christian Ringo,0,0,11.9,0,2017,25,DET,6,0,0,2,1,3,0,2,0,0,0,0,0,0,130,0,0,DE
9979,Christian Ringo,0,0,2.9,0,2022,30,NOR,2,0,0,0,1,1,0,0,0,0,0,0,0,0,33,0,0,DT
9980,Marcus Rios,0,0,4.8,1,2017,23,DEN,5,0,0,5,0,5,0,0,0,0,0,1,0,0,47,105,23,DB
9981,Chauncey Rivers,0,0,1.4,0,2020,23,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,DE
9982,Chauncey Rivers,0,0,5,0,2021,24,GNB,4,0,0,2,0,2,0,0,0,0,0,0,0,0,54,44,10.2,DE
9983,David Rivers,0,0,0,0,2017,23,TAM,1,0,0,0,0,0,,,0,0,0,0,0,0,0,3,0.7,DB
9984,David Rivers,0,0,0,0,2018,24,TAM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.8,DB
9985,Trevor Roach,0,0,0.2,0,2016,24,CIN,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,82,18.6,LB
9986,Amik Robertson,0,0,3.2,0,2020,22,LVR,8,0,0,3,1,4,0,0,0,0,0,0,0,0,35,35,7.5,CB
9987,Derick Roberson,0,1.5,7.8,0,2021,26,TEN,5,0,1.5,6,5,11,3,4,0,0,0,0,0,0,86,43,9.4,DE
9988,Marcus Roberson,0,0,2.6,1,2016,24,BUF,7,0,0,2,0,2,0,0,0,0,0,1,0,0,28,49,10.6,DB
9989,Nickell Robey-Coleman,0,0,5.4,0,2021,29,DET,1,0,0,3,1,4,0,0,0,0,0,0,0,0,62,9,2,DB
9990,Nickell Robey-Coleman,0,0,1.2,0,2022,30,LVR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.4,CB
9991,Pete Robertson,0,0,2.5,0,2017,25,WAS,4,0,0,2,2,4,0,1,0,0,0,0,0,0,27,95,20,LB
9992,Pete Robertson,0,0,0.6,0,2019,27,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1.5,LB
9993,Sam Roberts,0,0,3.5,0,2022,24,NWE,5,0,0,1,1,2,0,0,0,0,0,0,0,0,40,10,2.2,DT
9994,Travian Robertson,0,0,0.4,0,2014,26,SEA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,DT
9995,Adrien Robinson,0,0,0,0,2014,26,NYG,16,1,0,2,1,3,0,0,0,0,0,0,77,6.8,0,207,43.8,LB
